### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.93056e-07	-4.94778e-10	 (32 , 32 , 32) 
 0.673084	3.89067e-07	-4.29039e-10	 (32 , 32 , 32) 
 0.688745	5.77937e-07	-3.53117e-10	 (32 , 32 , 32) 
 0.704726	7.62481e-07	-2.59855e-10	 (32 , 32 , 32) 
 0.721036	9.43145e-07	-1.43271e-10	 (32 , 32 , 32) 
  0.73768	1.12023e-06	1.60961e-12	 (32 , 32 , 32) 
 0.754664	1.29402e-06	1.78911e-10	 (32 , 32 , 32) 
 0.771996	1.46476e-06	3.92037e-10	 (32 , 32 , 32) 
 0.789681	1.6327e-06	6.43781e-10	 (32 , 32 , 32) 
 0.807728	1.79806e-06	9.36431e-10	 (32 , 32 , 32) 
 0.826143	1.96106e-06	1.27185e-09	 (32 , 32 , 32) 
 0.844933	2.12191e-06	1.65157e-09	 (32 , 32 , 32) 
 0.864106	2.2808e-06	2.07681e-09	 (32 , 32 , 32) 
 0.883669	2.43793e-06	2.5486e-09	 (32 , 32 , 32) 
 0.903631	2.59347e-06	3.06776e-09	 (32 , 32 , 32) 
 0.923998	2.74759e-06	3.63501e-09	 (32 , 32 , 32) 
 0.944778	2.90045e-06	4.25095e-09	 (32 , 32 , 32) 
 0.965981	3.05221e-06	4.91613e-09	 (32 , 32 , 32) 
 0.987614	3.20303e-06	5.63106e-09	 (32 , 32 , 32) 
  1.00969	3.35304e-06	6.39623e-09	 (32 , 32 , 32) 
   1.0322	3.5024e-06	7.21214e-09	 (32 , 32 , 32) 
  1.05518	3.65122e-06	8.07933e-09	 (32 , 32 , 32) 
  1.07862	3.79965e-06	8.99838e-09	 (32 , 32 , 32) 
  1.10253	3.94781e-06	9.96989e-09	 (32 , 32 , 32) 
  1.12693	4.09582e-06	1.09946e-08	 (32 , 32 , 32) 
  1.15182	4.2438e-06	1.20732e-08	 (32 , 32 , 32) 
  1.17722	4.39188e-06	1.32066e-08	 (32 , 32 , 32) 
  1.20313	4.54016e-06	1.43957e-08	 (32 , 32 , 32) 
  1.22956	4.68875e-06	1.56416e-08	 (32 , 32 , 32) 
  1.25652	4.83777e-06	1.69455e-08	 (32 , 32 , 32) 
  1.28403	4.98733e-06	1.83085e-08	 (32 , 32 , 32) 
   1.3121	5.13752e-06	1.9732e-08	 (32 , 32 , 32) 
  1.34073	5.28845e-06	2.12176e-08	 (32 , 32 , 32) 
  1.36993	5.44023e-06	2.27669e-08	 (32 , 32 , 32) 
  1.39973	5.59296e-06	2.43816e-08	 (32 , 32 , 32) 
  1.43012	5.74673e-06	2.60635e-08	 (32 , 32 , 32) 
  1.46113	5.90165e-06	2.78147e-08	 (32 , 32 , 32) 
  1.49276	6.05781e-06	2.96373e-08	 (32 , 32 , 32) 
  1.52503	6.21531e-06	3.15336e-08	 (32 , 32 , 32) 
  1.55795	6.37425e-06	3.3506e-08	 (32 , 32 , 32) 
  1.59153	6.53472e-06	3.55571e-08	 (32 , 32 , 32) 
  1.62578	6.69681e-06	3.76896e-08	 (32 , 32 , 32) 
  1.66072	6.86063e-06	3.99064e-08	 (32 , 32 , 32) 
  1.69637	7.02626e-06	4.22106e-08	 (32 , 32 , 32) 
  1.73273	7.1938e-06	4.46053e-08	 (32 , 32 , 32) 
  1.76982	7.36334e-06	4.7094e-08	 (32 , 32 , 32) 
  1.80765	7.53498e-06	4.96801e-08	 (32 , 32 , 32) 
  1.84625	7.70881e-06	5.23674e-08	 (32 , 32 , 32) 
  1.88561	7.88491e-06	5.51598e-08	 (32 , 32 , 32) 
  1.92577	8.06339e-06	5.80613e-08	 (32 , 32 , 32) 
  1.96673	8.24434e-06	6.10763e-08	 (32 , 32 , 32) 
  2.00851	8.42784e-06	6.42093e-08	 (32 , 32 , 32) 
  2.05113	8.61399e-06	6.74649e-08	 (32 , 32 , 32) 
   2.0946	8.80289e-06	7.0848e-08	 (32 , 32 , 32) 
  2.13894	8.99462e-06	7.43637e-08	 (32 , 32 , 32) 
  2.18417	9.18928e-06	7.80174e-08	 (32 , 32 , 32) 
   2.2303	9.38696e-06	8.18146e-08	 (32 , 32 , 32) 
  2.27735	9.58775e-06	8.57611e-08	 (32 , 32 , 32) 
  2.32534	9.79175e-06	8.98629e-08	 (32 , 32 , 32) 
  2.37428	9.99904e-06	9.41263e-08	 (32 , 32 , 32) 
   2.4242	1.02097e-05	9.85579e-08	 (32 , 32 , 32) 
  2.47512	1.04239e-05	1.03164e-07	 (32 , 32 , 32) 
  2.52704	1.06416e-05	1.07953e-07	 (32 , 32 , 32) 
  2.57999	1.0863e-05	1.1293e-07	 (32 , 32 , 32) 
  2.63399	1.10881e-05	1.18104e-07	 (32 , 32 , 32) 
  2.68906	1.1317e-05	1.23483e-07	 (32 , 32 , 32) 
  2.74522	1.15498e-05	1.29075e-07	 (32 , 32 , 32) 
  2.80248	1.17866e-05	1.34888e-07	 (32 , 32 , 32) 
  2.86087	1.20275e-05	1.4093e-07	 (32 , 32 , 32) 
   2.9204	1.22725e-05	1.47211e-07	 (32 , 32 , 32) 
   2.9811	1.25218e-05	1.5374e-07	 (32 , 32 , 32) 
  3.04298	1.27752e-05	1.60526e-07	 (32 , 32 , 32) 
  3.10606	1.3033e-05	1.67579e-07	 (32 , 32 , 32) 
  3.17036	1.32952e-05	1.74908e-07	 (32 , 32 , 32) 
  3.23589	1.35617e-05	1.82524e-07	 (32 , 32 , 32) 
  3.30269	1.38327e-05	1.90436e-07	 (32 , 32 , 32) 
  3.37075	1.41081e-05	1.98655e-07	 (32 , 32 , 32) 
   3.4401	1.4388e-05	2.07191e-07	 (32 , 32 , 32) 
  3.51076	1.46722e-05	2.16055e-07	 (32 , 32 , 32) 
  3.58272	1.49608e-05	2.25256e-07	 (32 , 32 , 32) 
