### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	5.21085e-21	        0	-3.11285e-20
 0.657739	1.37947e-08	3.41381e-06	-3.11285e-20
 0.673084	2.83368e-07	9.86244e-06	5.93511e-10
 0.688745	7.74976e-07	1.58502e-05	1.10011e-09
 0.704726	1.4602e-06	2.14799e-05	1.56786e-09
 0.721036	2.31646e-06	2.68686e-05	2.00256e-09
  0.73768	3.32759e-06	3.21622e-05	2.40793e-09
 0.754664	4.48472e-06	3.75417e-05	2.78723e-09
 0.771996	5.78743e-06	4.3238e-05	3.14343e-09
 0.789681	7.24581e-06	4.95634e-05	3.47917e-09
 0.807728	8.88424e-06	5.69784e-05	3.79688e-09
 0.826143	1.07489e-05	6.62337e-05	4.09877e-09
 0.844933	1.29238e-05	7.86901e-05	4.38685e-09
 0.864106	1.55666e-05	9.71393e-05	4.66296e-09
 0.883669	1.90049e-05	0.000128403	4.92877e-09
 0.903631	2.40753e-05	0.000195549	5.18582e-09
 0.923998	3.48045e-05	0.000512795	5.43552e-09
 0.944778	1.08515e+28	2.77339e+30	5.67918e-09
 0.965981	      nan	      nan	5.91798e-09
 0.987614	      nan	      nan	6.15303e-09
  1.00969	      nan	      nan	6.38536e-09
   1.0322	      nan	      nan	6.61592e-09
  1.05518	      nan	      nan	6.84558e-09
  1.07862	      nan	      nan	7.07518e-09
  1.10253	      nan	      nan	7.3055e-09
  1.12693	      nan	      nan	7.53726e-09
  1.15182	      nan	      nan	7.77115e-09
  1.17722	      nan	      nan	8.00783e-09
  1.20313	      nan	      nan	8.24793e-09
  1.22956	      nan	      nan	8.49204e-09
  1.25652	      nan	      nan	8.74073e-09
  1.28403	      nan	      nan	8.99457e-09
   1.3121	      nan	      nan	9.25408e-09
  1.34073	      nan	      nan	9.5198e-09
  1.36993	      nan	      nan	9.79224e-09
  1.39973	      nan	      nan	1.00719e-08
  1.43012	      nan	      nan	1.03593e-08
  1.46113	      nan	      nan	1.06549e-08
  1.49276	      nan	      nan	1.09592e-08
  1.52503	      nan	      nan	1.12728e-08
  1.55795	      nan	      nan	1.1596e-08
  1.59153	      nan	      nan	1.19294e-08
  1.62578	      nan	      nan	1.22735e-08
  1.66072	      nan	      nan	1.26289e-08
  1.69637	      nan	      nan	1.2996e-08
  1.73273	      nan	      nan	1.33753e-08
  1.76982	      nan	      nan	1.37674e-08
  1.80765	      nan	      nan	1.41728e-08
  1.84625	      nan	      nan	1.45921e-08
  1.88561	      nan	      nan	1.50258e-08
  1.92577	      nan	      nan	1.54746e-08
  1.96673	      nan	      nan	1.59391e-08
  2.00851	      nan	      nan	1.64197e-08
  2.05113	      nan	      nan	1.69172e-08
   2.0946	      nan	      nan	1.74323e-08
  2.13894	      nan	      nan	1.79655e-08
  2.18417	      nan	      nan	1.85176e-08
   2.2303	      nan	      nan	1.90893e-08
  2.27735	      nan	      nan	1.96813e-08
  2.32534	      nan	      nan	2.02943e-08
  2.37428	      nan	      nan	2.0929e-08
   2.4242	      nan	      nan	2.15864e-08
  2.47512	      nan	      nan	2.2267e-08
  2.52704	      nan	      nan	2.29719e-08
  2.57999	      nan	      nan	2.37018e-08
  2.63399	      nan	      nan	2.44575e-08
  2.68906	      nan	      nan	2.524e-08
  2.74522	      nan	      nan	2.60501e-08
  2.80248	      nan	      nan	2.68887e-08
  2.86087	      nan	      nan	2.77567e-08
   2.9204	      nan	      nan	2.8655e-08
   2.9811	      nan	      nan	2.95845e-08
  3.04298	      nan	      nan	3.05462e-08
  3.10606	      nan	      nan	3.15408e-08
  3.17036	      nan	      nan	3.25694e-08
  3.23589	      nan	      nan	3.36327e-08
  3.30269	      nan	      nan	3.47316e-08
  3.37075	      nan	      nan	3.58668e-08
   3.4401	      nan	      nan	3.7039e-08
  3.51076	      nan	      nan	3.82489e-08
  3.58272	      nan	      nan	3.9497e-08
  3.65602	      nan	      nan	4.07837e-08
  3.73065	      nan	      nan	4.21092e-08
  3.80663	      nan	      nan	4.34737e-08
  3.88396	      nan	      nan	4.48771e-08
  3.96265	      nan	      nan	4.6319e-08
  4.04269	      nan	      nan	4.77988e-08
  4.12408	      nan	      nan	4.93155e-08
  4.20681	      nan	      nan	5.08679e-08
  4.29088	      nan	      nan	5.24541e-08
  4.37626	      nan	      nan	5.40721e-08
  4.46293	      nan	      nan	5.57189e-08
  4.55086	      nan	      nan	5.73914e-08
  4.64001	      nan	      nan	5.90854e-08
  4.73035	      nan	      nan	6.07963e-08
  4.82181	      nan	      nan	6.25185e-08
  4.91434	      nan	      nan	6.42456e-08
  5.00787	      nan	      nan	6.59705e-08
  5.10231	      nan	      nan	6.7685e-08
  5.19758	      nan	      nan	6.93802e-08
  5.29358	      nan	      nan	7.10461e-08
  5.39019	      nan	      nan	7.2672e-08
   5.4873	      nan	      nan	7.42463e-08
  5.58476	      nan	      nan	7.57569e-08
  5.68245	      nan	      nan	7.71911e-08
   5.7802	      nan	      nan	7.85359e-08
  5.87787	      nan	      nan	7.97782e-08
  5.97529	      nan	      nan	8.09051e-08
   6.0723	      nan	      nan	8.19044e-08
  6.16872	      nan	      nan	8.27643e-08
  6.26439	      nan	      nan	8.34743e-08
