# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   6.427028e-01   9.900990e-03   5.696651e+00   0.000000e+00   3.120460e-01
      1   6.427029e-01   9.900993e-03   5.696650e+00   3.797815e-15   3.120460e-01
      2   6.427029e-01   9.900994e-03   5.696650e+00   5.225396e-15   3.120460e-01
      3   6.427029e-01   9.900995e-03   5.696649e+00   6.652970e-15   3.120460e-01
      4   6.427030e-01   9.900996e-03   5.696649e+00   8.080536e-15   3.120460e-01
      5   6.427030e-01   9.900997e-03   5.696649e+00   9.508094e-15   3.120460e-01
      6   6.427030e-01   9.900998e-03   5.696648e+00   1.093565e-14   3.120460e-01
      7   6.427031e-01   9.900999e-03   5.696648e+00   1.236319e-14   3.120460e-01
      8   6.427031e-01   9.901000e-03   5.696648e+00   1.379073e-14   3.120460e-01
      9   6.427032e-01   9.901001e-03   5.696647e+00   1.521826e-14   3.120460e-01
     10   6.427032e-01   9.901002e-03   5.696647e+00   1.664578e-14   3.120460e-01
     11   6.427032e-01   9.901003e-03   5.696647e+00   1.807329e-14   3.120460e-01
     12   6.427033e-01   9.901004e-03   5.696647e+00   1.950080e-14   3.120460e-01
     13   6.427033e-01   9.901005e-03   5.696646e+00   2.092830e-14   3.120460e-01
     14   6.427033e-01   9.901006e-03   5.696646e+00   2.235579e-14   3.120460e-01
     15   6.427034e-01   9.901007e-03   5.696646e+00   2.378327e-14   3.120460e-01
     16   6.427034e-01   9.901008e-03   5.696645e+00   2.521075e-14   3.120460e-01
     17   6.427035e-01   9.901009e-03   5.696645e+00   2.663822e-14   3.120460e-01
     18   6.427035e-01   9.901010e-03   5.696645e+00   2.806568e-14   3.120460e-01
     19   6.427035e-01   9.901011e-03   5.696645e+00   2.949314e-14   3.120460e-01
     20   6.427036e-01   9.901012e-03   5.696644e+00   3.092059e-14   3.120460e-01
     21   6.427036e-01   9.901013e-03   5.696644e+00   3.234803e-14   3.120460e-01
     22   6.427036e-01   9.901014e-03   5.696644e+00   3.377546e-14   3.120460e-01
     23   6.427037e-01   9.901015e-03   5.696643e+00   3.520288e-14   3.120460e-01
     24   6.427037e-01   9.901016e-03   5.696643e+00   3.663030e-14   3.120460e-01
     25   6.427038e-01   9.901016e-03   5.696643e+00   3.805771e-14   3.120460e-01
     26   6.427038e-01   9.901017e-03   5.696643e+00   3.948511e-14   3.120460e-01
     27   6.427038e-01   9.901018e-03   5.696642e+00   4.091251e-14   3.120460e-01
     28   6.427039e-01   9.901019e-03   5.696642e+00   4.233990e-14   3.120460e-01
     29   6.427039e-01   9.901020e-03   5.696642e+00   4.376728e-14   3.120460e-01
     30   6.427039e-01   9.901021e-03   5.696641e+00   4.519465e-14   3.120460e-01
     31   6.427040e-01   9.901022e-03   5.696641e+00   4.662202e-14   3.120460e-01
     32   6.427040e-01   9.901023e-03   5.696641e+00   4.804938e-14   3.120460e-01
     33   6.427041e-01   9.901024e-03   5.696640e+00   4.947673e-14   3.120460e-01
     34   6.427041e-01   9.901025e-03   5.696640e+00   5.090407e-14   3.120460e-01
     35   6.427041e-01   9.901026e-03   5.696640e+00   5.233141e-14   3.120460e-01
